ds;y;High;Low;Close;Adj Close;Volume
2020-10-02;21971.412109;22097.058594;21794.273438;22082.638672;18953.128906;179096
2020-11-02;22202.105469;22597.578125;22121.775391;22564.623047;19366.808594;181271
2020-12-02;22616.115234;22651.132813;22403.960938;22622.294922;19416.306641;156771
2020-02-13;22570.800781;22657.310547;22111.476563;22152.671875;19013.236328;228013
2020-02-14;22193.867188;22274.197266;21837.529297;22173.269531;19030.916016;146707
2020-02-17;22257.718750;22469.873047;22206.224609;22441.037109;19260.736328;93559
2020-02-18;22430.738281;22601.697266;22350.408203;22469.873047;19285.484375;139653
2020-02-19;22791.195313;23376.166016;22791.195313;23192.847656;19906.001953;303419
2020-02-20;23275.238281;23297.894531;22842.689453;23009.529297;19748.662109;228480
2020-02-21;22863.287109;23104.277344;22846.808594;22883.884766;19640.824219;116013
2020-02-25;22350.408203;22747.941406;22193.867188;22197.986328;19052.130859;270672
2020-02-26;22144.431641;22863.287109;21959.054688;22478.113281;19292.556641;383101
2020-02-27;22348.347656;22686.148438;21792.214844;21872.544922;18772.810547;334235
2020-02-28;21328.769531;21748.958984;20556.361328;20855.025391;17899.490234;622789
2020-02-03;21266.976563;21621.253906;20247.396484;20762.335938;17819.939453;511526
2020-03-03;21182.525391;21565.640625;20906.519531;21332.888672;18309.632813;353327
2020-04-03;21287.574219;21522.386719;21114.554688;21376.142578;18346.755859;236302
2020-05-03;21493.548828;21625.373047;21137.210938;21400.861328;18367.972656;249929
2020-06-03;21087.777344;22539.904297;20303.009766;22412.201172;19235.986328;789118
2020-10-03;21730.421875;24362.789063;21112.494141;21864.304688;18765.736328;871992
2020-11-03;22366.884766;23145.472656;20665.527344;20842.666016;17888.884766;579719
2020-12-03;20360.683594;20597.556641;18307.107422;19052.738281;16352.620117;825397
2020-03-13;18737.595703;20173.246094;18179.402344;18576.935547;15944.250000;754364
2020-03-16;18576.935547;18576.935547;18576.935547;18576.935547;15944.250000;0
2020-03-17;17394.636719;17938.412109;16708.736328;17693.300781;15185.838867;598331
2020-03-18;17693.300781;17693.300781;17693.300781;17693.300781;15185.838867;0
2020-03-19;16066.093750;16784.947266;14624.264648;16737.574219;14365.557617;766213
2020-03-20;17341.082031;18261.792969;16799.367188;16846.740234;14459.252930;694791
2020-03-23;16189.678711;17075.373047;15734.472656;16725.214844;14354.948242;438326
2020-03-24;17853.960938;20581.078125;17610.910156;19596.513672;16819.332031;1187859
2020-03-25;20185.605469;20958.013672;19075.396484;20525.464844;17616.636719;840404
2020-03-26;20906.519531;20906.519531;19567.677734;20700.542969;17766.902344;484771
2020-03-27;20700.542969;20879.742188;19588.275391;19882.820313;17065.064453;446178
2020-03-30;19670.666016;20103.214844;19357.582031;20043.480469;17202.957031;278422
2020-03-31;20379.220703;20494.568359;19734.517578;20101.154297;17252.457031;417698
2020-01-04;19699.501953;19818.968750;19392.599609;19518.244141;16752.156250;265479
2020-02-04;20000.226563;20074.376953;19120.710938;19565.617188;16792.814453;452561
2020-03-04;19464.689453;19835.445313;19316.388672;19600.634766;16822.871094;239570
2020-06-04;19775.712891;20175.306641;19650.068359;20175.306641;17316.099609;240925
2020-07-04;20422.476563;20733.500000;20202.082031;20370.982422;17484.046875;367208
2020-08-04;20177.365234;20766.455078;20086.736328;20766.455078;17823.472656;290939
2020-09-04;20958.013672;21889.021484;20890.041016;21769.556641;18684.416016;343910
2020-10-04;21534.744141;21625.373047;21143.390625;21266.976563;18253.062500;132874
2020-04-13;21266.976563;21522.386719;20576.958984;20700.542969;17766.902344;183187
2020-04-14;20908.578125;21495.609375;20850.906250;21320.529297;18299.023438;254546
2020-04-15;21180.466797;21351.425781;19959.031250;20232.978516;17365.601563;332042
2020-04-16;20391.580078;20632.572266;19876.640625;20103.214844;17254.226563;338406
2020-04-17;20504.867188;20531.642578;20191.783203;20307.130859;17429.242188;194163
2020-04-20;20331.847656;20712.902344;20193.843750;20634.630859;17710.330078;147060
2020-04-21;20325.667969;20519.285156;19073.335938;19814.847656;17006.724609;414651
2020-04-22;19837.505859;20381.281250;19722.160156;20200.023438;17337.314453;303970
2020-04-23;20494.568359;21098.076172;20099.095703;20820.009766;17869.439453;308291
2020-04-24;20669.646484;21133.091797;20463.671875;20752.037109;17811.097656;264360
2020-04-27;20906.519531;21069.240234;20506.925781;20632.572266;17708.564453;187339
2020-04-28;20665.527344;20937.416016;20467.791016;20653.169922;17726.244141;251570
2020-04-29;20782.933594;21470.892578;20628.451172;21211.363281;18205.330078;227817
2020-04-30;21411.158203;21499.728516;20912.699219;21089.837891;18101.027344;221039
2020-04-05;20840.607422;20898.279297;20459.552734;20727.320313;17789.884766;187286
2020-05-05;20935.355469;21058.941406;20554.300781;20632.572266;17708.564453;141058
2020-06-05;20729.380859;20941.535156;20515.166016;20535.763672;17625.474609;201032
2020-07-05;20583.136719;20931.236328;20558.419922;20828.248047;17876.509766;244557
2020-08-05;20927.117188;20978.611328;20731.439453;20745.857422;17805.794922;125054
2020-12-05;20958.013672;21757.197266;20887.980469;21643.912109;18576.578125;404024
2020-05-13;21536.804688;21596.537109;21266.976563;21382.322266;18352.062500;222110
2020-05-14;21316.410156;21485.310547;20597.556641;20704.662109;17770.437500;277529
2020-05-15;20984.789063;21374.083984;20809.710938;20809.710938;17860.597656;232462
2020-05-18;21266.976563;22142.373047;21163.988281;22115.595703;18981.414063;344423
2020-05-19;22195.925781;22626.414063;21998.189453;22574.921875;19375.648438;338934
2020-05-20;22574.921875;23849.910156;22453.394531;23637.755859;20287.859375;407605
2020-05-21;23637.755859;23841.669922;23122.816406;23209.326172;19920.144531;362745
2020-05-22;22451.335938;23056.904297;22167.089844;22659.371094;19926.517578;334129
2020-05-25;22657.310547;23087.800781;22436.917969;23063.083984;20281.541016;181624
2020-05-26;23295.835938;23522.408203;22692.326172;22778.835938;20031.574219;219648
2020-05-27;22758.240234;23357.628906;22373.064453;22770.597656;20024.328125;304527
2020-05-28;22937.437500;23289.656250;22850.927734;23217.564453;20417.388672;236578
2020-05-29;23147.533203;23147.533203;22669.669922;22770.597656;20024.328125;323588
2020-01-06;23046.605469;23077.501953;22478.113281;22684.087891;19948.251953;228349
2020-02-06;22780.896484;23028.066406;22570.800781;22883.884766;20123.953125;284553
2020-03-06;23067.203125;23067.203125;22348.347656;22476.052734;19765.308594;366472
2020-04-06;22152.671875;22259.779297;20327.728516;20597.556641;18113.369141;1654989
2020-05-06;20700.542969;21437.935547;20546.062500;21009.505859;18475.634766;1170843
2020-08-06;21112.494141;21466.773438;20752.037109;21114.554688;18568.015625;484017
2020-09-06;21133.091797;21256.677734;20702.603516;20852.964844;18337.972656;275619
2020-10-06;20910.638672;20968.312500;20463.671875;20844.726563;18330.730469;404607
2020-11-06;20544.001953;20589.316406;19705.681641;20064.078125;17644.232422;793537
2020-06-15;19761.294922;19761.294922;19271.072266;19627.410156;17260.230469;455391
2020-06-16;19938.433594;20506.925781;19876.640625;20053.779297;17635.173828;430915
2020-06-17;20129.990234;20218.560547;19746.876953;19831.326172;17439.550781;277495
2020-06-18;19831.326172;19831.326172;19341.105469;19491.466797;17140.681641;360787
2020-06-19;19619.171875;19994.046875;19485.287109;19571.796875;17211.322266;381981
2020-06-22;19547.080078;19722.160156;19201.041016;19639.769531;17271.095703;233540
2020-06-23;19580.037109;20340.085938;19580.037109;20226.798828;17787.326172;346421
2020-06-25;19981.689453;20486.328125;19825.146484;20340.085938;17886.951172;328128
2020-06-26;20488.388672;20743.798828;20129.990234;20315.369141;17865.216797;251913
2020-06-29;20185.605469;20185.605469;19553.259766;19705.681641;17329.060547;428300
2020-06-30;19293.730469;19293.730469;19207.220703;19260.773438;16937.810547;429888
2020-02-07;19258.714844;19462.630859;19083.634766;19260.773438;16937.810547;353658
2020-03-07;19314.328125;19689.203125;19285.492188;19555.320313;17196.832031;221035
2020-06-07;19775.712891;19956.972656;18430.693359;18657.265625;16407.089844;753189
2020-07-07;18488.365234;19269.013672;18488.365234;19182.503906;16868.982422;503445
2020-08-07;19174.263672;19604.753906;19124.830078;19505.884766;17153.359375;329341
2020-09-07;19569.738281;19648.007813;18972.408203;19143.369141;16834.566406;396436
2020-10-07;19017.722656;19271.072266;18951.810547;19100.113281;16796.527344;218453
2020-07-13;19001.246094;19075.396484;18478.066406;18541.919922;16305.655273;468122
2020-07-14;18405.976563;18422.453125;17868.378906;18208.238281;16012.217773;511269
2020-07-15;18395.677734;18737.595703;18220.597656;18383.318359;16166.182617;321021
2020-07-16;18370.958984;18766.433594;18257.673828;18659.326172;16408.900391;237733
2020-07-17;18661.384766;18927.093750;18659.326172;18914.736328;16633.505859;183333
2020-07-20;18898.257813;19015.664063;18684.042969;18953.871094;16667.921875;215382
2020-07-21;18949.751953;18970.349609;18906.496094;18970.349609;16682.414063;332128
2020-07-22;18949.751953;18949.751953;18618.130859;18778.791016;16513.958984;267293
2020-07-23;18840.583984;19545.021484;18780.851563;19386.419922;17048.302734;429137
2020-07-24;19258.714844;19608.873047;19040.380859;19565.617188;17205.886719;335658
2020-07-27;19769.533203;20338.027344;19699.501953;20298.890625;17850.724609;391845
2020-07-28;20391.580078;20416.296875;20092.916016;20251.517578;17809.064453;242118
2020-07-29;20204.142578;20527.523438;19981.689453;20358.625000;17903.255859;277632
2020-07-30;20288.591797;20399.818359;20092.916016;20187.664063;17752.912109;229489
2020-07-31;20270.054688;20519.285156;20113.513672;20197.962891;17761.970703;164846
2020-03-08;20191.783203;20729.380859;20037.302734;20661.408203;18169.521484;266627
2020-04-08;20669.646484;20999.208984;20533.703125;20968.312500;18439.410156;245055
2020-05-08;21061.000000;21569.759766;20999.208984;21493.548828;18901.300781;335201
2020-06-08;21503.847656;21627.433594;21330.828125;21421.457031;18837.902344;211910
2020-07-08;21400.861328;21415.279297;20836.488281;20933.294922;18408.615234;270030
2020-10-08;21009.505859;21316.410156;20902.400391;21145.451172;18595.183594;193678
2020-11-08;21184.585938;21456.474609;20960.072266;21166.048828;18613.296875;391258
2020-12-08;21028.044922;21444.115234;20914.757813;21380.263672;18801.675781;307870
2020-08-13;21411.158203;21767.496094;21295.812500;21538.863281;18941.148438;364845
2020-08-14;21487.369141;21555.341797;21225.781250;21376.142578;18798.052734;149473
2020-08-17;21472.951172;21728.361328;21153.689453;21184.585938;18629.597656;266452
2020-08-18;21308.171875;21542.984375;21116.613281;21442.054688;18856.017578;203664
2020-08-19;21372.023438;21442.054688;21061.000000;21168.107422;18615.109375;261019
2020-08-20;21050.701172;21050.701172;20399.818359;20496.626953;18024.611328;410058
2020-08-21;20646.990234;20735.558594;20156.767578;20539.882813;18062.650391;295354
2020-08-24;20646.990234;20774.695313;20453.373047;20554.300781;18075.330078;200036
2020-08-25;20649.048828;20731.439453;20280.353516;20422.476563;17959.404297;175060
2020-08-26;20395.699219;20669.646484;20185.605469;20562.539063;18082.576172;255949
2020-08-27;20597.556641;20618.152344;20187.664063;20222.679688;17783.705078;229905
2020-08-28;20300.951172;20344.205078;19876.640625;19950.792969;17544.609375;267296
2020-08-31;20022.884766;20259.755859;19825.146484;19944.613281;17539.175781;375105
2020-01-09;20031.123047;20539.882813;19917.835938;20498.687500;18026.423828;358795
2020-02-09;20564.599609;20842.666016;20109.394531;20576.958984;18095.255859;610343
2020-03-09;20511.046875;20743.798828;20484.269531;20589.316406;18106.123047;253500
2020-04-09;20403.939453;20601.675781;20214.441406;20484.269531;18013.746094;249240
2020-07-09;20504.867188;20651.109375;20405.998047;20614.033203;18127.857422;109380
2020-08-09;20504.867188;20517.224609;20469.851563;20494.568359;18022.800781;266305
2020-09-09;20434.835938;20494.568359;20187.664063;20243.277344;17801.816406;159922
2020-10-09;20292.710938;20395.699219;19956.972656;20321.548828;17870.648438;216139
2020-11-09;20094.974609;20115.572266;19746.876953;19928.134766;17524.683594;294784
2020-09-14;20027.003906;20206.201172;19989.927734;20068.199219;17647.855469;234265
2020-09-15;20084.675781;20366.863281;20031.123047;20185.605469;17751.101563;440877
2020-09-16;20154.708984;20165.007813;19656.248047;19847.804688;17454.041016;650917
2020-09-17;19740.697266;20080.556641;19623.291016;20022.884766;17608.007813;347380
2020-09-18;20012.585938;20086.736328;19827.207031;19907.537109;17506.570313;246424
2020-09-21;19851.923828;19913.716797;19095.994141;19176.324219;16863.544922;409113
2020-09-22;19248.416016;19431.734375;19042.439453;19178.384766;16865.359375;268044
2020-09-23;19310.208984;19862.222656;19240.177734;19466.750000;17118.945313;308252
2020-09-24;19341.105469;19444.091797;19147.488281;19324.626953;16993.962891;240292
2020-09-25;19413.195313;19495.585938;19110.412109;19413.195313;17071.849609;209713
2020-09-28;19454.390625;19577.976563;19275.193359;19334.925781;17003.019531;167458
2020-09-29;19361.703125;19431.734375;19124.830078;19308.148438;16979.472656;160792
2020-09-30;19275.193359;19481.167969;19205.160156;19367.880859;17032.000000;149334
2020-01-10;19413.195313;19507.945313;19266.953125;19291.669922;16964.980469;141346
2020-02-10;19256.654297;19481.167969;18970.349609;19431.734375;17088.152344;270489
2020-05-10;19468.810547;19816.908203;19328.746094;19800.429688;17412.378906;297997
2020-06-10;19876.640625;20062.019531;19306.089844;19462.630859;17115.322266;323398
2020-07-10;19369.941406;19464.689453;19108.351563;19172.205078;16859.923828;244963
2020-08-10;19221.638672;19563.558594;19116.591797;19514.125000;17160.605469;187804
2020-09-10;19555.320313;20070.257813;19382.300781;20018.763672;17604.382813;383132
2020-12-10;19979.628906;20414.238281;19860.164063;20113.513672;17687.705078;306484
2020-10-13;20152.648438;20410.117188;20020.824219;20220.621094;17781.894531;234235
2020-10-14;20245.337891;20473.970703;20165.007813;20364.802734;17908.685547;155827
2020-10-15;20364.802734;20364.802734;20364.802734;20364.802734;17908.685547;0
2020-10-16;20364.802734;20364.802734;20364.802734;20364.802734;17908.685547;0
2020-10-19;20290.652344;20585.197266;20261.816406;20508.986328;18035.482422;206598
2020-10-20;20443.074219;20855.025391;20443.074219;20780.873047;18274.576172;298448
2020-10-21;20803.531250;20976.550781;20344.205078;20422.476563;17959.404297;269890
2020-10-22;20379.220703;20443.074219;20086.736328;20267.994141;17823.552734;235730
2020-10-23;20305.070313;20562.539063;20123.812500;20381.281250;17923.177734;187984
2020-10-26;20370.982422;20422.476563;20094.974609;20148.529297;17718.498047;254975
2020-10-27;19672.724609;19808.669922;19672.724609;19794.251953;17406.947266;274494
2020-10-28;19155.726563;19271.072266;19128.949219;19205.160156;16888.904297;352539
2020-10-29;19563.558594;19563.558594;19477.048828;19563.558594;17204.076172;231847
2020-10-30;19462.630859;19680.964844;19217.519531;19512.064453;17158.792969;213858
2020-02-11;19456.451172;19919.896484;19293.730469;19901.357422;17501.136719;206886
2020-03-11;19938.433594;20156.767578;19722.160156;20142.349609;17713.062500;318556
2020-05-11;20197.962891;20410.117188;20109.394531;20284.472656;17838.042969;240044
2020-06-11;20257.695313;20789.113281;20169.126953;20766.455078;18261.898438;308479
2020-09-11;20955.953125;21512.087891;20887.980469;21308.171875;18738.281250;518265
2020-10-11;21236.080078;21409.099609;20918.876953;21248.437500;18685.751953;340147
2020-11-11;21277.275391;21378.203125;20990.968750;21246.378906;18683.941406;303713
2020-12-11;21112.494141;21225.781250;21011.566406;21116.613281;18569.824219;138839
2020-11-13;21143.390625;21151.630859;20758.216797;21046.582031;18508.240234;227734
2020-11-16;21215.482422;21454.414063;21194.884766;21293.753906;18725.599609;224114
2020-11-17;21392.621094;21411.158203;21030.103516;21174.287109;18620.541016;200148
2020-11-18;21184.585938;21439.996094;21091.896484;21388.501953;18808.921875;170397
2020-11-19;21318.470703;21409.099609;21227.841797;21283.455078;18716.544922;153553
2020-11-20;21256.677734;21404.980469;21184.585938;21372.023438;18794.431641;108309
2020-11-23;21384.382813;21724.242188;21384.382813;21617.134766;19009.980469;320202
2020-11-24;21730.421875;22237.121094;21685.107422;22105.296875;19439.267578;249799
2020-11-25;22193.867188;22276.255859;21882.843750;22103.236328;19437.457031;246582
2020-11-26;22142.373047;22303.033203;22090.878906;22247.419922;19564.250000;180938
2020-11-27;22249.480469;22504.888672;22099.117188;22387.482422;19687.419922;189319
2020-11-30;22284.496094;22492.531250;22097.058594;22158.849609;19486.359375;373469
2020-01-12;22220.642578;22723.222656;22214.462891;22521.367188;19805.156250;348860
2020-02-12;22556.382813;23683.070313;22517.248047;23582.140625;20737.994141;524145
2020-03-12;23623.335938;23903.462891;23398.824219;23895.224609;21013.318359;338134
2020-04-12;23841.669922;24088.841797;23491.511719;23845.791016;20969.847656;283590
2020-07-12;23837.550781;24045.585938;23637.755859;23769.580078;20902.828125;168010
2020-08-12;23781.937500;23781.937500;23225.804688;23512.109375;20676.410156;246418
2020-09-12;23481.212891;24125.916016;23466.794922;23915.822266;21031.431641;228962
2020-10-12;23878.746094;24768.560547;23792.236328;24636.736328;21665.398438;363343
2020-11-12;24803.576172;25219.646484;24539.927734;24665.572266;21690.757813;374302
2020-12-14;24842.712891;25199.048828;24523.449219;24634.675781;21663.587891;255169
2020-12-15;24688.230469;24717.066406;24080.601563;24173.291016;21257.849609;223941
2020-12-16;24300.996094;24482.253906;23954.957031;23994.091797;21100.263672;207852
2020-12-17;24130.037109;24696.468750;24008.511719;24167.111328;21252.414063;346522
2020-12-18;24200.068359;24278.339844;23697.488281;24167.111328;21252.414063;318586
2020-12-21;24051.765625;24346.310547;23623.335938;23948.777344;21060.412109;302364
2020-12-22;23975.554688;24663.513672;23878.746094;24443.119141;21495.134766;228304
2020-12-23;23893.164063;24300.996094;23835.492188;24037.347656;21691.478516;206914
2020-12-24;24078.542969;24142.394531;23816.953125;23924.060547;21589.248047;101445
2020-12-25;23911.703125;24070.302734;23843.730469;24060.003906;21711.925781;42761
2020-12-28;24086.781250;24439.000000;24070.302734;24342.191406;21966.572266;123305
2020-12-29;24408.103516;24560.525391;24274.218750;24344.251953;21968.431641;144851
2020-12-30;24346.310547;24504.912109;24049.705078;24383.386719;22003.748047;112222
2021-04-01;24531.689453;25318.515625;24531.689453;25273.201172;22806.722656;228733
2021-05-01;25030.150391;25384.427734;24836.533203;25314.396484;22843.896484;184563
2021-06-01;25396.787109;25835.513672;25324.695313;25792.259766;23275.125000;208359
2021-08-01;25792.259766;25792.259766;25792.259766;25792.259766;23275.125000;0
2021-11-01;27085.785156;27955.001953;26785.060547;27124.921875;24477.728516;563868
2021-12-01;27250.566406;27415.345703;26401.947266;26525.531250;23936.833984;358642
2021-01-13;26708.849609;26923.064453;26189.792969;26768.583984;24156.167969;238169
2021-01-14;27106.382813;27176.414063;27102.263672;27157.876953;24507.468750;297233
2021-01-15;26935.423828;27118.742188;26377.230469;26509.054688;23921.966797;209444
2021-01-18;26467.859375;26756.224609;26218.628906;26556.427734;23964.714844;204506
2021-01-19;26776.822266;26972.500000;26500.814453;26527.591797;23938.693359;176434
2021-01-20;26725.328125;27450.363281;26585.265625;27277.343750;24615.275391;222442
2021-01-21;27582.187500;27740.787109;26838.615234;27264.984375;24604.121094;307645
2021-01-22;27302.060547;27330.896484;26436.962891;26947.781250;24317.875000;315215
2021-01-25;27083.726563;27213.490234;26509.054688;26603.802734;24007.466797;238650
2021-01-26;26521.412109;26799.480469;26379.289063;26552.308594;23960.998047;168186
2021-01-27;26673.833984;26692.373047;25573.925781;25839.632813;23317.873047;384708
2021-01-28;25625.419922;26035.310547;25516.251953;25954.980469;23421.964844;258139
2021-01-29;25798.439453;25860.230469;24974.537109;25089.882813;22641.294922;324704
2021-01-02;25322.634766;25693.390625;25168.152344;25444.160156;22960.996094;266444
2021-02-02;25740.765625;25946.740234;25499.773438;25691.332031;23184.046875;197951
2021-03-02;25965.279297;25969.398438;25909.666016;25922.023438;23392.224609;297682
2021-04-02;26107.402344;26634.699219;25994.115234;26467.859375;23884.791016;266367
2021-05-02;26591.445313;26715.029297;25569.804688;26051.789063;23509.326172;557832
2021-08-02;26239.226563;26591.445313;26237.166016;26511.113281;23923.824219;186787
2021-09-02;26154.775391;26154.775391;26128.000000;26138.298828;23587.392578;264966
2021-10-02;26134.177734;26509.054688;25775.781250;26113.582031;23565.087891;286484
2021-11-02;26123.878906;26461.679688;25849.931641;26348.392578;23776.982422;184171
2021-12-02;26146.537109;26204.210938;25621.298828;26148.597656;23596.687500;204663
2021-02-15;26195.970703;27077.546875;26195.970703;27075.486328;24433.117188;271046
2021-02-16;27157.876953;27312.359375;26747.986328;26914.826172;24288.136719;260948
2021-02-17;26964.259766;27479.199219;26912.765625;27065.187500;24423.824219;268083
2021-02-18;27320.597656;27625.441406;27118.742188;27520.394531;24834.605469;298758
2021-02-19;28943.685547;29067.271484;28943.685547;28980.761719;26152.453125;524387
2021-02-22;27703.712891;27845.835938;26570.847656;26680.013672;24076.240234;938656
2021-02-24;26572.906250;27094.025391;24947.759766;25100.181641;22650.587891;852841
2021-02-25;25582.164063;25882.888672;24018.810547;24068.244141;21719.361328;1560268
2021-02-26;23771.638672;24583.183594;23452.376953;24127.976563;21773.263672;1003054
2021-01-03;24881.847656;24947.759766;24844.771484;24863.308594;22436.832031;680020
2021-02-03;24993.074219;25106.361328;24253.621094;24445.179688;22059.509766;534528
2021-03-03;23985.853516;23994.091797;23940.539063;23965.255859;21626.421875;669160
2021-04-03;23843.730469;23872.566406;22836.509766;23093.978516;20840.175781;945454
2021-05-03;22982.751953;23120.755859;22519.308594;22659.371094;20447.982422;697630
2021-09-03;23009.529297;23938.478516;22935.378906;23524.468750;21228.652344;745888
2021-10-03;23528.587891;24261.861328;23400.882813;23790.177734;21468.431641;550380
2021-11-03;24024.988281;24156.812500;23781.937500;23981.734375;21641.292969;367583
2021-12-03;24148.574219;24459.597656;23917.880859;24379.267578;22000.031250;367423
2021-03-15;24439.000000;25229.945313;24439.000000;24614.078125;22211.923828;556921
2021-03-16;24803.576172;24859.189453;22941.556641;23802.535156;21479.583984;1505262
2021-03-17;23501.810547;23790.177734;22970.394531;23394.703125;21111.550781;730198
2021-03-18;23645.994141;23934.359375;23326.732422;23423.541016;21137.576172;549676
2021-03-19;23275.238281;23584.201172;23102.218750;23347.330078;21068.802734;320655
2021-03-22;23367.927734;23427.660156;23164.011719;23386.464844;21104.117188;177806
2021-03-23;23376.166016;23450.316406;22875.644531;22920.960938;20684.042969;348787
2021-03-24;22863.287109;22920.960938;21847.828125;22041.445313;19890.361328;922261
2021-03-25;21895.201172;22115.595703;21600.656250;21666.568359;19552.070313;467107
2021-03-26;21998.189453;22770.597656;21950.814453;22591.398438;20386.644531;516326
2021-03-29;22885.943359;24243.322266;22885.943359;23730.443359;21414.527344;1170045
2021-03-30;23804.595703;24200.068359;23464.736328;23907.582031;21574.376953;495499
2021-03-31;23979.673828;24556.406250;23874.626953;24416.341797;22033.486328;607211
2021-01-04;24515.210938;24857.130859;24356.609375;24451.357422;22065.085938;457522
2021-02-04;24607.900391;24659.394531;24449.298828;24531.689453;22137.576172;121712
2021-05-04;24614.078125;24614.078125;24064.125000;24451.357422;22065.085938;269010
2021-06-04;24511.091797;24591.421875;23864.328125;23878.746094;21548.355469;341018
2021-07-04;23718.085938;24531.689453;23534.767578;24309.234375;21936.832031;507615
2021-08-04;24377.207031;24696.468750;24284.517578;24498.732422;22107.835938;345052
2021-09-04;24638.796875;25302.037109;24513.150391;25170.212891;22713.785156;961998
2021-12-04;25129.017578;26342.214844;24970.416016;26119.759766;23570.664063;908458
2021-04-13;26301.019531;26445.201172;25870.529297;26049.728516;23507.466797;451253
2021-04-14;26230.986328;26280.421875;25530.669922;25703.689453;23195.197266;365330
2021-04-15;25489.474609;25950.861328;25302.037109;25839.632813;23317.873047;420027
2021-04-16;25942.621094;26298.958984;25874.650391;26241.285156;23680.328125;315750
2021-04-19;26309.257813;26416.365234;25938.501953;25989.996094;23453.564453;249717
2021-04-20;26016.773438;26218.628906;25769.601563;25936.441406;23405.236328;326052
2021-04-21;26082.685547;26189.792969;25786.080078;25994.115234;23457.281250;279632
2021-04-22;26086.804688;26673.833984;26016.773438;26525.531250;23936.833984;440736
2021-04-23;26519.353516;26706.791016;26354.572266;26550.250000;23959.140625;298104
2021-04-26;26570.847656;27242.328125;26533.771484;27199.072266;24544.642578;390126
2021-04-27;27289.701172;27845.835938;26673.833984;27755.207031;25046.501953;878863
2021-04-28;27804.640625;27992.078125;26857.152344;27077.546875;24434.976563;548040
2021-04-29;27234.087891;27446.242188;26859.212891;27091.964844;24447.988281;312332
2021-04-30;27021.933594;27248.505859;26354.572266;26504.935547;23918.250000;439037
2021-04-05;26599.683594;27186.712891;26570.847656;26953.960938;24323.453125;295481
2021-05-05;27085.785156;27483.318359;27015.753906;27407.107422;24732.375000;215183
2021-06-05;27495.677734;27711.951172;27281.462891;27623.382813;24927.542969;257136
2021-07-05;27670.755859;27985.898438;27631.621094;27837.595703;25120.849609;265591
2021-10-05;27899.388672;28167.158203;27755.207031;27985.898438;25254.681641;209084
2021-11-05;27806.699219;28167.158203;27625.441406;28097.125000;25355.050781;313683
2021-12-05;28208.351563;28404.029297;28117.722656;28138.320313;25392.226563;259260
2021-05-13;28138.320313;28237.189453;27734.609375;28179.515625;25429.402344;296351
2021-05-14;28307.220703;28307.220703;27932.345703;28189.814453;25438.697266;148854
2021-05-17;28220.710938;28307.220703;27872.613281;28195.994141;25444.273438;200540
2021-05-18;28218.650391;28393.730469;28119.783203;28181.576172;25431.261719;169522
2021-05-19;28167.158203;28187.755859;27608.962891;27835.537109;25118.992188;280342
2021-05-20;27971.480469;28031.212891;27705.771484;27967.361328;25237.951172;161578
2021-05-21;27944.703125;28049.751953;27744.908203;27858.193359;25139.439453;164826
2021-05-24;27950.882813;28033.273438;27611.023438;27749.027344;25040.925781;181260
2021-05-25;27827.296875;27872.613281;27411.226563;27563.648438;24873.638672;252674
2021-05-26;27580.126953;27804.640625;27456.541016;27740.787109;25033.490234;207223
2021-05-27;27792.281250;27839.656250;27468.900391;27763.445313;25053.937500;348679
2021-05-28;27872.613281;28113.603516;27806.699219;28041.511719;25304.865234;285812
2021-05-31;27042.531250;27363.853516;27003.394531;27145.519531;25422.142578;239516
2021-01-06;27312.359375;27648.099609;27246.447266;27493.617188;25748.140625;184670
2021-02-06;27497.736328;27751.085938;27450.363281;27716.070313;25956.472656;169950
2021-03-06;27777.863281;27837.595703;27227.908203;27380.330078;25642.046875;229285
2021-04-06;27415.345703;27423.585938;27085.785156;27180.535156;25454.935547;201112
2021-07-06;27096.083984;27213.490234;26984.857422;27019.873047;25304.474609;173174
2021-08-06;26982.798828;27075.486328;26735.626953;26850.972656;25146.296875;196052
2021-09-06;26850.972656;27353.554688;26696.492188;27234.087891;25505.089844;242070
2021-10-06;27289.701172;27310.298828;26900.408203;26921.005859;25211.882813;159254
2021-11-06;27007.515625;27133.160156;26820.078125;26984.857422;25271.681641;135730
2021-06-14;26982.798828;27246.447266;26962.201172;27108.443359;25387.421875;86721
2021-06-15;27094.025391;27238.207031;26795.359375;26883.929688;25177.160156;124460
2021-06-16;26832.435547;26857.152344;26418.425781;26539.951172;24855.021484;247027
2021-06-17;26313.376953;26379.289063;25561.566406;25666.613281;24037.126953;491728
2021-06-18;25643.957031;25868.470703;25415.324219;25821.095703;24181.802734;338816
2021-06-21;25722.228516;26012.652344;25493.593750;25975.578125;24326.478516;220495
2021-06-22;26200.091797;26243.345703;25658.375000;25759.302734;24123.933594;189016
2021-06-23;25915.843750;26226.867188;25695.451172;26111.521484;24453.791016;241381
2021-06-24;26146.537109;26146.537109;24496.673828;25164.033203;23566.455078;649846
2021-06-25;25131.078125;25536.849609;24904.503906;25462.699219;23846.160156;210487
2021-06-28;25491.535156;25833.455078;25437.980469;25681.033203;24050.632813;156420
2021-06-29;25633.658203;25641.896484;25129.017578;25466.818359;23850.017578;203549
2021-06-30;25446.220703;25765.482422;25211.408203;25551.267578;23929.105469;246434
