ds;y;High;Low;Close;Adj_Close;Volume
2020-02-05;6517.500000;6595.000000;6452.000000;6550.500000;5586.053223;1105363
2020-02-06;6587.500000;6605.000000;6501.000000;6506.500000;5548.531738;686416
2020-02-07;6506.500000;6529.000000;6405.000000;6450.500000;5500.776367;946056
2020-02-10;6450.500000;6451.500000;6350.000000;6410.000000;5466.239258;958337
2020-02-11;6423.000000;6441.500000;6324.500000;6397.500000;5455.580078;1293541
2020-02-12;6397.000000;6466.000000;6384.500000;6466.000000;5513.994629;950696
2020-02-13;6455.000000;6500.000000;6388.000000;6470.500000;5517.832520;713241
2020-02-14;6486.000000;6498.000000;6410.000000;6451.000000;5501.203125;484610
2020-02-17;6439.000000;6483.500000;6431.000000;6463.000000;5511.436035;350713
2020-02-18;6441.000000;6442.000000;6350.500000;6378.500000;5439.377441;715980
2020-02-19;6407.000000;6516.000000;6405.000000;6509.000000;5550.664063;636803
2020-02-20;6522.000000;6560.000000;6492.500000;6543.500000;5580.084473;741578
2020-02-21;6519.000000;6527.500000;6450.000000;6450.000000;5500.350586;613524
2020-02-25;6300.000000;6348.500000;6150.500000;6165.000000;5257.311035;1443783
2020-02-26;6150.000000;6268.000000;6105.500000;6256.500000;5335.339355;1646844
2020-02-27;6140.000000;6186.000000;6000.000000;6000.000000;5116.605469;1509934
2020-02-28;5840.000000;5870.000000;5607.000000;5699.500000;4860.348633;3136177
2020-03-02;5815.000000;5897.500000;5540.000000;5550.000000;4732.859375;2913732
2020-03-03;5700.000000;5900.000000;5661.000000;5782.000000;4930.701660;1955344
2020-03-04;5740.500000;5928.500000;5701.500000;5908.500000;5038.577148;1604421
2020-03-05;5980.000000;5996.000000;5830.000000;5862.500000;4999.349609;1533383
2020-03-06;5744.500000;5775.000000;5534.500000;5592.000000;4768.676270;2270105
2020-03-10;5033.000000;5083.000000;4450.000000;4549.000000;3879.239502;7526760
2020-03-11;4651.000000;4988.000000;4520.000000;4908.000000;4185.383301;4816839
2020-03-12;4625.000000;4745.500000;4487.500000;4511.500000;3847.260498;3688507
2020-03-13;4500.000000;4760.000000;4414.000000;4414.000000;3764.115723;3674347
2020-03-16;4414.000000;4414.000000;4414.000000;4414.000000;3764.115723;0
2020-03-17;4215.000000;4326.500000;4030.000000;4168.500000;3554.761475;2247349
2020-03-18;4050.500000;4145.000000;3744.000000;3754.000000;3201.289063;3646288
2020-03-19;3830.000000;4484.500000;3663.000000;4333.000000;3695.041504;4777045
2020-03-20;4501.000000;4745.000000;4408.000000;4472.500000;3814.002686;5026033
2020-03-23;4250.000000;4409.000000;4122.000000;4175.500000;3560.730713;3410036
2020-03-24;4500.000000;4550.000000;4362.500000;4494.000000;3832.337646;2409326
2020-03-25;4596.000000;4725.000000;4400.000000;4590.000000;3914.202881;2900489
2020-03-26;4555.000000;4700.000000;4484.500000;4700.000000;4008.007080;2001929
2020-03-27;4699.000000;4745.000000;4401.500000;4430.000000;3777.760010;2095726
2020-03-30;4355.000000;4459.000000;4313.000000;4459.000000;3802.490234;1725236
2020-03-31;4550.000000;4715.000000;4501.000000;4715.000000;4020.799072;2433310
2020-04-01;4596.000000;4734.500000;4564.000000;4674.500000;3986.261475;1919728
2020-04-02;4865.000000;5229.500000;4787.500000;5050.000000;4306.476074;3860103
2020-04-03;5050.000000;5364.000000;4927.000000;5204.500000;4438.228516;3133078
2020-04-06;5212.000000;5270.000000;5064.000000;5163.000000;4402.838867;2296193
2020-04-07;5260.000000;5260.000000;5052.500000;5118.000000;4364.463867;1842884
2020-04-08;5063.000000;5175.000000;5036.500000;5140.000000;4383.225586;1926786
2020-04-09;5198.000000;5275.000000;5052.000000;5201.000000;4435.243652;2296255
2020-04-10;5120.000000;5139.500000;5064.000000;5130.000000;4374.697266;716521
2020-04-13;5118.500000;5125.000000;4933.000000;5040.000000;4297.948242;941577
2020-04-14;5088.000000;5119.500000;4825.000000;4844.000000;4130.805664;2050966
2020-04-15;4800.000000;4800.000000;4453.000000;4484.000000;3823.809570;2653586
2020-04-16;4501.500000;4631.000000;4365.000000;4561.500000;3889.899414;3418181
2020-04-17;4696.000000;4697.000000;4545.000000;4620.000000;3939.785400;1691455
2020-04-20;4559.500000;4637.000000;4455.000000;4522.500000;3856.641113;1901928
2020-04-21;4402.000000;4533.500000;4281.000000;4475.000000;3816.134521;3803184
2020-04-22;4435.500000;4810.500000;4435.500000;4810.500000;4102.238281;3441491
2020-04-23;4894.500000;4979.500000;4730.000000;4902.500000;4180.692871;2564752
2020-04-24;4874.500000;4876.000000;4720.000000;4745.500000;4046.808350;1849964
2020-04-27;4745.000000;4790.000000;4620.000000;4650.000000;3965.369141;1687755
2020-04-28;4624.000000;4808.000000;4624.000000;4738.500000;4040.839111;2736525
2020-04-29;4779.000000;4940.000000;4750.000000;4897.000000;4176.002441;2888562
2020-04-30;4940.000000;5039.500000;4816.500000;4826.500000;4115.882324;3034509
2020-05-04;4787.000000;4909.500000;4751.500000;4848.500000;4134.643066;1261445
2020-05-05;4950.000000;4985.000000;4880.000000;4975.000000;4242.518555;1430540
2020-05-06;5000.000000;5012.500000;4825.000000;4857.500000;4142.318359;1867699
2020-05-07;4865.000000;4950.000000;4825.000000;4839.000000;4126.541504;1713477
2020-05-08;4862.500000;4872.500000;4733.000000;4832.000000;4120.572266;1618465
2020-05-12;4841.000000;4928.000000;4829.000000;4897.500000;4176.428711;1312203
2020-05-13;4877.500000;4896.000000;4815.500000;4819.000000;4109.486328;1151391
2020-05-14;4800.000000;4870.000000;4777.000000;4870.000000;4152.978027;1477143
2020-05-15;4933.000000;4968.000000;4874.500000;4874.500000;4156.814941;1659668
2020-05-18;4978.500000;5191.500000;4943.000000;5170.500000;4409.234863;2517559
2020-05-19;5193.000000;5285.000000;5188.000000;5272.000000;4495.790527;2107046
2020-05-20;5275.000000;5471.000000;5238.000000;5450.000000;4647.582520;2241698
2020-05-21;5459.000000;5548.000000;5227.000000;5286.000000;4507.728516;2659586
2020-05-22;5190.500000;5348.000000;5186.500000;5317.000000;4534.165039;1591595
2020-05-25;5349.500000;5420.000000;5344.500000;5412.500000;4615.604492;619003
2020-05-26;5500.000000;5539.500000;5435.500000;5445.000000;4643.319336;1608166
2020-05-27;5424.000000;5515.500000;5285.000000;5352.500000;4564.437988;1740887
2020-05-28;5355.000000;5484.500000;5311.000000;5392.000000;4598.122559;1392948
2020-05-29;5380.000000;5380.000000;5224.000000;5242.500000;4470.633789;2452558
2020-06-01;5349.500000;5412.500000;5269.000000;5318.000000;4535.017578;1315418
2020-06-02;5357.000000;5433.000000;5340.000000;5400.000000;4604.944336;1356985
2020-06-03;5450.000000;5566.500000;5424.000000;5549.500000;4732.433594;2084320
2020-06-04;5530.500000;5553.000000;5430.000000;5430.000000;4630.527832;1480873
2020-06-05;5475.000000;5511.500000;5434.000000;5460.000000;4656.110352;1220018
2020-06-08;5490.000000;5527.500000;5351.000000;5372.000000;4581.066895;1556909
2020-06-09;5400.000000;5428.500000;5305.500000;5425.000000;4626.263672;1389733
2020-06-10;5410.000000;5432.000000;5314.000000;5342.000000;4555.483887;1522348
2020-06-11;5305.000000;5355.500000;5270.500000;5350.000000;4562.306152;1439733
2020-06-15;5220.000000;5278.000000;5120.000000;5264.000000;4488.968262;1756019
2020-06-16;5327.000000;5474.500000;5310.500000;5392.000000;4598.122559;1603883
2020-06-17;5418.000000;5441.500000;5301.000000;5343.000000;4556.336914;1356719
2020-06-18;5330.000000;5376.000000;5290.000000;5347.000000;4559.748047;1229137
2020-06-19;5411.500000;5490.000000;5389.000000;5460.000000;4656.110352;1875155
2020-06-22;5436.500000;5504.500000;5392.000000;5457.000000;4653.552246;936735
2020-06-23;5480.000000;5506.500000;5437.500000;5468.000000;4662.933105;919169
2020-06-25;5325.000000;5385.000000;5310.500000;5371.000000;4580.213867;1482482
2020-06-26;5388.000000;5407.000000;5303.000000;5323.500000;4539.708008;739594
2020-06-29;5303.000000;5327.000000;5266.500000;5313.000000;4530.753906;933766
2020-06-30;5292.500000;5299.500000;5281.000000;5298.500000;4518.388672;882300
2020-07-02;5339.500000;5413.500000;5322.500000;5409.000000;4612.619629;1008582
2020-07-03;5415.500000;5431.000000;5375.500000;5423.500000;4624.984375;459660
2020-07-06;5451.500000;5512.000000;5450.000000;5473.000000;4667.196777;1097323
2020-07-07;5475.000000;5492.500000;5429.500000;5476.500000;4670.180664;973195
2020-07-08;5465.000000;5479.000000;5405.000000;5424.000000;4625.411133;1324188
2020-07-09;5157.500000;5175.000000;5061.000000;5080.000000;4630.880371;1660363
2020-07-10;5048.500000;5101.500000;5026.500000;5094.500000;4644.099121;963018
2020-07-13;5116.000000;5133.500000;4951.500000;4965.000000;4526.047852;1124074
2020-07-14;4933.500000;4933.500000;4784.500000;4859.000000;4429.419434;1980243
2020-07-15;4901.500000;4997.000000;4865.000000;4923.500000;4488.216309;2008515
2020-07-16;4929.000000;4974.000000;4895.000000;4957.000000;4518.755371;767281
2020-07-17;4950.500000;4972.000000;4911.000000;4949.000000;4511.462402;543412
2020-07-20;4948.000000;4970.000000;4910.000000;4932.000000;4495.965332;820913
2020-07-21;4961.000000;4973.000000;4958.500000;4965.500000;4526.503418;1488734
2020-07-22;4953.000000;5063.000000;4953.000000;5024.500000;4580.287109;1274994
2020-07-23;5060.000000;5089.500000;4978.000000;5003.500000;4561.144043;973389
2020-07-24;4968.000000;5010.000000;4941.500000;4971.500000;4531.973145;1099283
2020-07-27;4992.500000;5039.000000;4979.000000;4997.500000;4555.674316;802899
2020-07-28;5021.500000;5036.500000;4978.500000;5024.000000;4579.831543;838913
2020-07-29;5034.000000;5193.000000;5022.000000;5174.000000;4716.570313;1780182
2020-07-30;5170.000000;5178.000000;5055.000000;5090.500000;4640.452148;1091797
2020-07-31;5114.000000;5130.000000;5051.000000;5075.500000;4626.778320;830647
2020-08-03;5071.000000;5087.000000;5028.000000;5051.500000;4604.899902;762967
2020-08-04;5052.500000;5060.000000;5002.000000;5018.000000;4574.361816;726089
2020-08-05;5051.000000;5155.000000;5042.000000;5144.500000;4689.678223;1048763
2020-08-06;5150.500000;5174.000000;5091.000000;5127.000000;4673.725586;860565
2020-08-07;5130.000000;5125.500000;5066.000000;5091.000000;4640.908691;527239
2020-08-10;5100.000000;5153.000000;5095.000000;5107.000000;4655.493652;538189
2020-08-11;5115.000000;5210.000000;5113.000000;5204.000000;4743.917480;1098294
2020-08-12;5188.500000;5300.000000;5188.000000;5288.000000;4820.491699;1013885
2020-08-13;5300.000000;5342.500000;5252.500000;5289.500000;4821.858887;812768
2020-08-14;5323.000000;5323.000000;5234.500000;5280.000000;4813.198730;694804
2020-08-17;5303.000000;5321.500000;5235.000000;5260.500000;4795.422852;656085
2020-08-18;5255.000000;5296.000000;5231.000000;5273.000000;4806.817383;689497
2020-08-19;5266.000000;5313.000000;5245.000000;5262.500000;4797.246094;585621
2020-08-20;5220.000000;5231.000000;5088.000000;5110.000000;4658.228027;1178093
2020-08-21;5150.500000;5158.000000;5027.000000;5096.000000;4645.466309;1023855
2020-08-24;5110.000000;5198.000000;5103.500000;5181.500000;4723.406738;852609
2020-08-25;5199.500000;5228.000000;5145.000000;5220.000000;4758.503418;948015
2020-08-26;5230.000000;5288.000000;5197.000000;5285.000000;4817.756836;777335
2020-08-27;5286.000000;5292.500000;5154.000000;5190.000000;4731.155762;989395
2020-08-28;5170.000000;5170.000000;5056.500000;5065.500000;4617.662598;748185
2020-08-31;5095.500000;5128.500000;4960.000000;4984.500000;4543.823730;1368764
2020-09-01;4994.500000;5016.000000;4917.000000;4932.000000;4495.965332;1241139
2020-09-02;4952.500000;4978.000000;4828.500000;4851.500000;4422.582031;1483571
2020-09-03;4840.000000;4898.000000;4795.500000;4831.500000;4404.350586;1466569
2020-09-04;4802.000000;4888.000000;4802.000000;4844.000000;4415.745117;925908
2020-09-07;4829.000000;4849.500000;4790.000000;4794.000000;4370.166016;622094
2020-09-08;4723.500000;4731.000000;4716.000000;4729.000000;4310.912598;1267134
2020-09-09;4701.000000;4758.500000;4664.000000;4696.000000;4280.830078;1045774
2020-09-10;4716.000000;4736.000000;4631.500000;4676.000000;4262.598145;1024640
2020-09-11;4667.500000;4735.000000;4645.500000;4729.500000;4311.368164;789458
2020-09-14;4749.500000;4804.500000;4733.000000;4741.000000;4321.851074;915376
2020-09-15;4755.000000;4877.000000;4735.000000;4875.500000;4444.460449;1452877
2020-09-16;4893.000000;4929.500000;4821.500000;4850.000000;4421.214844;1303563
2020-09-17;4813.500000;4820.000000;4750.500000;4775.000000;4352.845215;1507257
2020-09-18;4805.000000;4812.500000;4655.000000;4683.500000;4269.434570;2845366
2020-09-21;4664.000000;4665.000000;4462.000000;4491.000000;4093.953613;2229598
2020-09-22;4504.000000;4560.000000;4458.000000;4502.000000;4103.981445;1386940
2020-09-23;4525.000000;4542.000000;4443.500000;4481.000000;4084.838135;1270381
2020-09-24;4459.500000;4584.500000;4410.000000;4568.000000;4164.146484;1552198
2020-09-25;4578.500000;4600.500000;4478.000000;4562.000000;4158.676758;1119811
2020-09-28;4574.500000;4634.500000;4552.500000;4617.500000;4209.270020;1018204
2020-09-29;4629.000000;4644.500000;4484.000000;4500.000000;4102.158203;1533170
2020-09-30;4487.000000;4520.500000;4457.000000;4494.500000;4097.144043;971146
2020-10-01;4489.000000;4506.500000;4390.500000;4416.000000;4025.584229;958421
2020-10-02;4376.500000;4380.000000;4313.000000;4365.000000;3979.093262;1163444
2020-10-05;4405.500000;4474.000000;4363.500000;4463.000000;4068.429199;1169112
2020-10-06;4492.000000;4563.500000;4486.500000;4516.000000;4116.743652;1012867
2020-10-07;4504.000000;4527.000000;4398.500000;4456.500000;4062.503906;1123170
2020-10-08;4481.500000;4503.000000;4431.000000;4491.500000;4094.409424;920106
2020-10-09;4510.000000;4510.000000;4411.000000;4463.500000;4068.885010;821917
2020-10-12;4444.000000;4493.500000;4428.500000;4456.000000;4062.048096;570479
2020-10-13;4440.000000;4473.000000;4364.000000;4378.500000;3991.399902;759693
2020-10-14;4371.500000;4385.500000;4326.000000;4345.000000;3960.861328;880234
2020-10-15;4345.000000;4345.000000;4345.000000;4345.000000;3960.861328;0
2020-10-16;4345.000000;4345.000000;4345.000000;4345.000000;3960.861328;0
2020-10-19;4280.000000;4296.000000;4190.000000;4201.000000;3829.592529;749768
2020-10-20;4188.000000;4272.500000;4188.000000;4271.500000;3893.859619;892217
2020-10-21;4297.000000;4297.000000;4203.500000;4212.000000;3839.619873;830163
2020-10-22;4190.000000;4318.000000;4182.000000;4291.000000;3911.635742;1006863
2020-10-23;4305.000000;4374.500000;4287.500000;4325.000000;3942.629395;956842
2020-10-26;4289.500000;4301.500000;4225.000000;4234.000000;3859.675049;759551
2020-10-27;4121.000000;4122.000000;4111.000000;4118.500000;3754.385986;1158210
2020-10-28;4095.000000;4106.000000;3961.000000;4033.500000;3676.901123;1921197
2020-10-29;4048.500000;4049.500000;4033.500000;4048.500000;3690.574707;1306778
2020-10-30;4001.000000;4089.000000;3970.000000;4053.000000;3694.677002;1167227
2020-11-02;4020.000000;4160.000000;3992.000000;4135.500000;3769.883301;1591683
2020-11-03;4160.000000;4269.500000;4160.000000;4227.000000;3853.293457;1456313
2020-11-05;4300.500000;4379.000000;4279.500000;4353.500000;3968.610107;1297122
2020-11-06;4306.000000;4418.500000;4272.000000;4400.500000;4011.454590;1297097
2020-11-09;4455.000000;4820.000000;4420.000000;4780.000000;4357.403320;4264087
2020-11-10;4750.000000;4950.000000;4702.000000;4895.000000;4462.236816;3067548
2020-11-11;4920.500000;4995.500000;4918.000000;4985.500000;4544.734863;2457966
2020-11-12;4898.500000;4904.500000;4890.000000;4895.000000;4462.236816;1764968
2020-11-13;4830.000000;4865.500000;4795.000000;4843.500000;4415.289551;836954
2020-11-16;4901.000000;4948.000000;4861.000000;4924.000000;4488.672363;1344644
2020-11-17;4943.000000;4953.000000;4796.500000;4846.000000;4417.568848;1427900
2020-11-18;4841.000000;4972.000000;4818.000000;4943.000000;4505.992188;1279688
2020-11-19;4880.000000;4937.000000;4850.000000;4901.000000;4467.705566;1156240
2020-11-20;4915.000000;4936.500000;4877.500000;4934.000000;4497.788574;661733
2020-11-23;4962.000000;5046.500000;4945.500000;4983.000000;4542.456055;1642211
2020-11-24;5056.000000;5152.000000;5050.000000;5149.000000;4693.780273;1927571
2020-11-25;5192.000000;5394.500000;5141.500000;5386.500000;4910.283203;2970066
2020-11-26;5396.000000;5400.000000;5236.000000;5240.000000;4776.734863;1771064
2020-11-27;5230.000000;5266.500000;5164.500000;5261.500000;4796.334473;1537976
2020-11-30;5200.000000;5250.000000;5026.000000;5041.000000;4595.328125;3366236
2020-12-01;5072.000000;5121.000000;5027.000000;5050.000000;4603.533203;1422736
2020-12-02;5034.000000;5188.500000;5024.000000;5179.500000;4721.583984;1386150
2020-12-03;5172.000000;5184.500000;4988.000000;5057.500000;4610.369629;1904963
2020-12-04;5122.000000;5195.000000;5097.500000;5117.000000;4664.609375;1421360
2020-12-07;5103.500000;5143.000000;5038.000000;5054.000000;4607.179199;1067519
2020-12-08;5015.500000;5059.000000;4953.000000;4998.500000;4556.585938;1207303
2020-12-09;5004.000000;5128.000000;4980.000000;5033.500000;4588.491699;1438988
2020-12-10;5006.500000;5338.000000;5005.500000;5291.000000;4823.226563;2337463
2020-12-11;5298.500000;5420.000000;5275.000000;5400.000000;4922.589355;2077253
2020-12-14;5420.000000;5494.000000;5262.000000;5291.500000;4823.682129;1997996
2020-12-15;5306.500000;5399.500000;5220.000000;5245.500000;4781.749023;1394977
2020-12-16;5299.500000;5307.000000;5105.000000;5161.500000;4705.174805;2160786
2020-12-17;5180.000000;5244.500000;5104.000000;5160.000000;4746.105469;1960922
2020-12-18;5173.000000;5176.500000;5075.000000;5143.500000;4730.929199;2615189
2020-12-21;5061.500000;5103.500000;4939.000000;5048.500000;4643.549805;2329382
2020-12-22;5040.500000;5138.000000;5040.500000;5101.500000;4692.298340;1085047
2020-12-23;5070.000000;5130.000000;5047.500000;5112.000000;4701.956055;565009
2020-12-24;5128.500000;5148.000000;5082.500000;5105.000000;4695.517578;409174
2020-12-25;5114.500000;5114.500000;5087.500000;5109.500000;4699.656250;121669
2020-12-28;5114.000000;5175.500000;5101.000000;5112.000000;4701.956055;626975
2020-12-29;5115.500000;5170.000000;5114.000000;5153.500000;4740.126953;614704
2020-12-30;5149.500000;5204.000000;5146.000000;5170.000000;4755.303711;753996
2021-01-04;5238.500000;5274.500000;5200.500000;5218.000000;4799.453613;697014
2021-01-05;5214.500000;5345.000000;5180.000000;5328.000000;4900.629883;1016300
2021-01-06;5375.000000;5401.000000;5304.000000;5387.500000;4955.357422;1272891
2021-01-08;5387.500000;5387.500000;5387.500000;5387.500000;4955.357422;0
2021-01-11;5510.000000;5639.000000;5451.000000;5592.500000;5143.914063;1980450
2021-01-12;5616.000000;5713.500000;5615.000000;5689.500000;5233.133789;1648763
2021-01-13;5750.000000;5827.000000;5706.000000;5768.500000;5305.796875;1952249
2021-01-14;5901.000000;5910.000000;5887.000000;5893.500000;5420.770508;1976941
2021-01-15;5882.500000;5995.000000;5870.500000;5876.000000;5404.674316;1783551
2021-01-18;5865.000000;5902.000000;5802.500000;5876.000000;5404.674316;1284429
2021-01-19;5913.000000;5968.000000;5873.000000;5874.000000;5402.834473;1143716
2021-01-20;5888.000000;5962.000000;5843.000000;5861.000000;5390.877441;902826
2021-01-21;5863.000000;5921.500000;5710.000000;5765.500000;5303.037109;1765877
2021-01-22;5701.000000;5787.000000;5626.000000;5730.000000;5270.384766;1575759
2021-01-25;5755.000000;5797.500000;5675.000000;5688.500000;5232.213379;1257688
2021-01-26;5681.000000;5703.500000;5553.000000;5587.000000;5138.855469;1575894
2021-01-27;5619.500000;5630.000000;5484.000000;5523.500000;5080.449219;1644461
2021-01-28;5467.000000;5617.000000;5442.500000;5591.500000;5142.994629;1612408
2021-01-29;5552.000000;5561.500000;5381.000000;5387.000000;4954.897461;1913135
2021-02-01;5420.000000;5426.000000;5296.500000;5330.500000;4902.929688;1996794
2021-02-02;5427.500000;5577.000000;5407.500000;5558.500000;5112.641113;2287224
2021-02-03;5527.000000;5539.000000;5525.000000;5525.500000;5082.288086;1712057
2021-02-04;5565.000000;5728.500000;5529.000000;5647.500000;5194.502930;2160400
2021-02-05;5742.000000;5770.500000;5644.000000;5694.000000;5237.272461;1072032
2021-02-08;5750.000000;5797.500000;5700.000000;5741.500000;5280.962402;889521
2021-02-09;5676.000000;5676.000000;5661.000000;5661.500000;5207.379395;979672
2021-02-10;5699.500000;5712.000000;5560.000000;5610.000000;5160.010742;1266658
2021-02-11;5581.000000;5690.000000;5546.000000;5647.500000;5194.502930;630316
2021-02-12;5643.000000;5724.500000;5501.000000;5724.500000;5265.326172;1120679
2021-02-15;5820.000000;5897.000000;5772.000000;5895.000000;5422.149902;1052569
2021-02-16;5918.000000;5928.500000;5805.500000;5840.000000;5371.562012;874885
2021-02-17;5865.000000;5876.500000;5688.500000;5693.500000;5236.812500;1142558
2021-02-18;5761.000000;5784.000000;5588.500000;5626.000000;5174.727051;1201179
2021-02-19;5676.000000;5680.500000;5661.500000;5666.000000;5211.518555;1162114
2021-02-22;5650.500000;5793.000000;5592.000000;5783.500000;5319.593750;1088392
2021-02-24;5751.000000;5779.000000;5676.500000;5777.000000;5313.614746;1057870
2021-02-25;5804.500000;5888.000000;5780.000000;5825.000000;5357.765137;1470382
2021-02-26;5707.000000;5794.500000;5575.000000;5585.000000;5137.015625;2294589
2021-03-01;5654.000000;5659.000000;5646.000000;5654.000000;5200.481445;953629
2021-03-02;5610.000000;5670.000000;5592.000000;5657.000000;5203.240723;728767
2021-03-03;5729.000000;5732.000000;5716.500000;5723.000000;5263.946289;845225
2021-03-04;5719.000000;5899.500000;5690.000000;5880.000000;5408.353027;1382166
2021-03-05;5852.000000;6222.000000;5852.000000;6188.500000;5692.107910;3593215
2021-03-09;6200.000000;6405.000000;6167.000000;6293.500000;5788.685547;1893072
2021-03-10;6276.000000;6300.500000;6084.000000;6103.500000;5613.925781;1567255
2021-03-11;6150.000000;6338.500000;6109.500000;6324.000000;5816.739258;1447570
2021-03-12;6310.500000;6377.000000;6267.000000;6350.000000;5840.653320;895348
2021-03-15;6381.000000;6478.500000;6360.000000;6455.500000;5937.690918;1632643
2021-03-16;6451.000000;6470.500000;6314.000000;6460.000000;5941.830566;1852635
2021-03-17;6450.000000;6475.000000;6294.000000;6334.000000;5825.937012;1490965
2021-03-18;6369.000000;6373.500000;6174.000000;6199.500000;5702.225098;1905334
2021-03-19;6073.000000;6149.000000;5960.000000;6030.000000;5546.321289;2737408
2021-03-22;6063.000000;6167.000000;5980.000000;6134.500000;5642.438965;1137243
2021-03-23;6088.000000;6098.000000;5956.000000;6002.000000;5520.567383;1599790
2021-03-24;5999.500000;6231.000000;5976.000000;6207.000000;5709.124023;1359236
2021-03-25;6155.000000;6195.500000;6068.000000;6123.000000;5631.861816;1078766
2021-03-26;6200.000000;6269.500000;6194.000000;6221.000000;5722.000977;1093335
2021-03-29;6233.000000;6278.000000;6174.000000;6261.500000;5759.251953;781915
2021-03-30;6255.000000;6316.500000;6125.500000;6165.500000;5670.952637;898509
2021-03-31;6172.500000;6188.000000;6097.500000;6126.500000;5635.081055;791955
2021-04-01;6152.500000;6188.500000;6015.000000;6070.000000;5583.113281;1044676
2021-04-02;6120.500000;6137.000000;6076.500000;6104.000000;5614.385742;215395
2021-04-05;6095.000000;6095.000000;5951.000000;5977.500000;5498.032227;764866
2021-04-06;6008.000000;6024.000000;5872.000000;5904.500000;5430.888184;1112084
2021-04-07;5893.500000;6001.000000;5842.000000;5941.000000;5464.460449;1368590
2021-04-08;5990.000000;6067.500000;5945.000000;5986.000000;5505.850586;718082
2021-04-09;6001.000000;6006.000000;5867.000000;5938.000000;5461.701172;1109003
2021-04-12;5900.000000;6037.000000;5889.000000;5991.500000;5510.909668;1233248
2021-04-13;6003.500000;6022.000000;5946.500000;5990.000000;5509.529785;620021
2021-04-14;6080.000000;6158.000000;5975.000000;6146.000000;5653.016602;1256476
2021-04-15;6088.500000;6118.500000;6017.000000;6065.000000;5578.514160;1159998
2021-04-16;6089.000000;6104.000000;6025.000000;6066.500000;5579.893555;732691
2021-04-19;6059.000000;6087.000000;5986.000000;6013.500000;5531.144531;515683
2021-04-20;6021.500000;6061.000000;5840.000000;5880.000000;5408.353027;1374528
2021-04-21;5882.000000;5966.500000;5880.000000;5946.000000;5469.059570;817678
2021-04-22;5945.000000;6057.000000;5886.500000;6023.000000;5539.882813;1257446
2021-04-23;6020.000000;6027.500000;5931.000000;5954.500000;5476.877441;831470
2021-04-26;5952.000000;5971.000000;5892.500000;5912.000000;5437.786133;790297
2021-04-27;5917.000000;5966.500000;5870.500000;5900.500000;5427.208496;708337
2021-04-28;5906.000000;5945.000000;5844.000000;5890.000000;5417.551270;837634
2021-04-29;5931.000000;5945.000000;5875.000000;5904.500000;5430.888184;973325
2021-04-30;5917.500000;5945.000000;5760.000000;5810.000000;5343.968262;1345452
2021-05-04;5824.000000;5996.500000;5815.000000;5988.500000;5508.150391;1299903
2021-05-05;6010.000000;6156.000000;5985.500000;6134.000000;5641.979004;1269977
2021-05-06;6122.000000;6185.000000;6080.000000;6086.500000;5598.289063;963303
2021-05-07;6104.000000;6122.500000;6042.500000;6092.000000;5603.348145;696585
2021-05-10;6097.000000;6203.000000;6093.000000;6127.500000;5636.000488;1008550
2021-05-11;6093.500000;6093.500000;5948.000000;5998.500000;5517.347656;1204899
2021-05-12;6028.000000;6205.000000;6004.000000;6149.000000;5655.775879;1357756
2021-05-13;6100.000000;6127.000000;6023.500000;6038.000000;5553.679688;1124808
2021-05-14;6052.500000;6077.000000;6002.000000;6042.000000;5557.358887;458180
2021-05-17;6020.000000;6026.000000;5868.500000;5938.000000;5461.701172;1631206
2021-05-18;6000.000000;6043.000000;5962.500000;5984.500000;5504.471191;1683739
2021-05-19;5969.000000;5978.000000;5767.500000;5845.500000;5376.620605;1625271
2021-05-20;5855.000000;5863.500000;5681.000000;5719.500000;5260.727051;1286128
2021-05-21;5719.000000;5852.000000;5697.000000;5815.500000;5349.026855;1069876
2021-05-24;5831.500000;5859.500000;5774.000000;5795.500000;5330.631348;539027
2021-05-25;5835.000000;5975.500000;5823.000000;5931.500000;5455.722168;1044510
2021-05-26;5923.000000;6019.500000;5918.000000;6004.500000;5522.866699;1138276
2021-05-27;6000.000000;6012.000000;5915.000000;5995.000000;5514.128906;1566725
2021-05-28;5985.500000;6030.000000;5936.000000;5964.500000;5486.075195;682757
2021-05-31;5957.000000;6010.500000;5951.000000;5997.000000;5515.968262;379341
2021-06-01;6021.000000;6223.000000;6021.000000;6183.500000;5687.508789;2010597
2021-06-02;6222.000000;6410.000000;6215.000000;6400.000000;5886.642578;2109334
2021-06-03;6460.000000;6499.000000;6327.000000;6484.000000;5963.905273;1863713
2021-06-04;6472.000000;6570.000000;6442.000000;6505.000000;5983.220703;1487116
2021-06-07;6489.500000;6590.000000;6460.000000;6560.500000;6034.269043;883578
2021-06-08;6530.000000;6564.500000;6400.000000;6491.500000;5970.803223;1291044
2021-06-09;6525.000000;6595.500000;6487.000000;6557.000000;6031.049805;893972
2021-06-10;6575.500000;6660.000000;6548.000000;6560.000000;6033.809082;1036794
2021-06-11;6570.000000;6607.500000;6488.000000;6517.500000;5994.717773;545111
2021-06-14;6528.000000;6547.500000;6447.000000;6513.500000;5991.039063;536602
2021-06-15;6530.000000;6530.000000;6431.000000;6495.000000;5974.022949;799628
2021-06-16;6524.000000;6637.500000;6522.500000;6611.000000;6080.718262;1044350
2021-06-17;6570.000000;6746.000000;6561.500000;6650.500000;6117.049805;1594868
